URL,Platform,Colour,Background Colour,Size,Location,Type,Sticky?,Visible on load?,Label,Clicks Required,Goes To URL
https://www.womensaid.org.uk/,Desktop,#D8DE26,#FFFFFF,average,right,button,True,True,EXIT SITE,1,https://www.google.co.uk/
http://www.berkshirewomensaid.org.uk/,Desktop,#E3007A,#FFFFFF,average,top right,button,True,True,LEAVE THIS SITE NOW,1,https://www.bbc.co.uk/sport
https://fifewomensaid.org.uk/,Desktop,#EC0741,#FFFFFF,text,top left,text,True,True,Leave the site,1,https://www.bbc.co.uk/
https://www.jwa.org.uk/,Desktop,#CA27B1,#72246E,average,right,button,True,True,EXIT SITE,1,https://www.bbc.co.uk/weather
https://junowomensaid.org.uk/,Desktop,#FF0000,#FFFFFF,average,right,button,True,True,Quick exit,1,https://www.google.co.uk/
https://www.welshwomensaid.org.uk/,Desktop,#B8E986,#FFFFFF,average,right,button,True,True,EXIT,1,https://www.bbc.co.uk/
https://www.domesticabusehelpline.co.uk/,Desktop,#200D81,#FFFFFF,average,top right,button,False,True,LEAVE THIS SITE NOW,1,https://www.google.com/?gws_rd=ssl
https://www.hertsdomesticabusehelpline.org/,Desktop,#8C56AE,#FFFFFF,average,top right,button,True,True,EXIT SITE,1,https://www.google.co.uk/
https://bswaid.org/,Desktop,#FFFFFF,#F2EEF5,average,top right,button,False,True,Exit website,1,https://www.google.co.uk/
https://www.refuge.org.uk/,Desktop,#76BEBA,#241A3D,average,bottom right,button,True,True,Quick exit,1,https://www.google.com/;https://www.google.com/
https://www.nationaldahelpline.org.uk/,Desktop,#5166EF,#FFFFFF,long,bottom right,button,True,True,Quick exit Click to leave site immediately,1,https://www.google.com/;http://312tpfk.beta-host.co.uk/?current=1662253308113;https://www.google.co.uk/
https://www.mankind.org.uk/,Desktop,#0B74A8,#F0F3F5,average,top right,button,True,True,CLICK TO ESCAPE,1,https://www.google.co.uk/
https://galop.org.uk/,Desktop,#E00303,#84B554,average,bottom left,button,True,True,EXIT SITE,1,https://www.google.com/search?q=recipes&oq=recipes;https://www.google.com/search?q=healthy+recipes&oq=healthy+recipes
https://rightsofwomen.org.uk/,Desktop,#663366,#FFFFFF,average,top right,button,False,True,Hide your tracks,1,https://www.google.com/search?q=recipes&oq=recipes;https://www.google.co.uk/
https://www.solacewomensaid.org/,Desktop,#FF1900,#FFFFFF,average,right,image,True,True,EXIT SITE,1,https://www.google.com/search?q=recipes&oq=recipes;https://www.google.co.uk/
https://thedashcharity.org.uk/,Desktop,#44B8BA,#F9F9F9,long,bottom right,button,True,True,EXIT SITE,1,https://www.bbc.co.uk/weather
https://www.saferplaces.co.uk/,Desktop,#D87F81,#EAEAF3,long,right,button,True,True,QUICK EXIT,1,https://www.bbc.co.uk/
http://www.ashianasheffield.org/,Desktop,#B18DB1,#FFFFFF,average,top left,button,True,True,Hide this page,1,https://www.google.com/
https://www.roshnibirmingham.org.uk/,Desktop,#7D0612,#2C2A7D,small,top,button,False,True,EXIT,1,https://www.google.com/
https://abusedmeninscotland.org/,Desktop,#113D69,#FFFFFF,average,bottom right,button,True,True,Safety Exit,1,https://www.google.com/;https://www.google.com/
https://www.opoka.org.uk/,Desktop,#F49600,#FFFFFF,average,bottom right,button,True,True,EXIT SITE,1,https://www.google.com/;https://www.bbc.co.uk/weather/2654675
https://www.saferwales.com/about-us,Desktop,#00888A,#201A16,average,side menu,button,True,True,EMERGENCY ESCAPE,1,https://www.bbc.co.uk/weather
https://www.sdafmh.org.uk/en/,Desktop,#3C3735,#FCF4F1,average,top right,button,True,True,Exit site,1,https://www.google.com/;https://www.bbc.co.uk/weather/2650225
https://www.theelmfoundation.org.uk/,Desktop,#63B27C,#FFFFFF,average,top right,button,True,True,Leave to google/facebook,1,https://www.google.com/
https://www.havenrefuge.org.uk/,Desktop,#815BAD,#FFFFFF,average,right,button,True,True,EXIT PAGE,1,https://www.google.com/;https://www.google.com/;https://open.spotify.com/;https://www.nhs.uk/conditions/coronavirus-covid-19/how-to-avoid-catching-and-spreading-coronavirus-covid-19/;https://en.wikipedia.org/wiki/Main_Page;https://soundcloud.com/;https://www.audible.co.uk/;https://www.youtube.com/;https://www.msn.com/en-gb/news;https://www.broadbandspeedchecker.co.uk/;https://www.google.com/;https://www.gov.uk/coronavirus;https://metro.co.uk/;https://www.pinterest.co.uk/;https://en.wikipedia.org/wiki/Main_Page;https://www.youtube.com/;https://open.spotify.com/;https://www.google.com/
https://www.thewishcentre.org/,Desktop,#11A19A,#FFFFFF,average,bottom left,button,True,True,Quick exit,1,https://www.google.co.uk/
https://yourbestfriend.org.uk/,Desktop,#E72145,#FEF4F6,average,bottom right,button,True,True,LEAVE THIS SITE,1,https://www.bbc.co.uk/news
https://enough.campaign.gov.uk/,Desktop,#FF604D,#000000,average,right,button,True,True,Quick exit this site,1,https://www.google.com/
https://www.hestia.org/,Desktop,#F1BC41,#FFFFFF,average,right,button,True,True,Exit site,1,https://www.bbc.co.uk/
https://womanstrust.org.uk/,Desktop,#D50630,#FFFFFF,average,content,button,False,True,Quick Exit,1,https://www.google.co.uk/?gws_rd=ssl
https://www.bright-sky.org.uk/,Desktop,DOWN
https://www.womensaid.ie/,Desktop,#FFFFFF,#7F56C6,text,top,text,False,True,Change this site,1,https://www.her.ie/;https://www.her.ie/
https://www.safeireland.ie/,Desktop,#FFFFFF,#080402,text,top right,text,True,True,Exit this website NOW,1,https://www.google.ie/
http://www.carlowwomensaid.ie/,Desktop,#D40404,#FFFFFF,average,top right,button,False,True,ESCAPE,1,https://www.google.ie/
https://tearmann.net/,Desktop,#000000,#FFFFFF,average,top right,image,False,True,,1,https://tearmann.net/;https://www.google.ie/
https://www.westcorkwomensproject.ie/,Desktop,#BA1010,#2D527D,average,top right,button,True,True,SAFE EXIT,1,https://www.google.ie/
https://www.osscork.com/,Desktop,#000000,#FFFFFF,text,top,text,False,True,EXIT,1,https://www.google.com/
https://cuanleerefuge.org/,Desktop,#C70000,#31B2DE,wide,top right,button,False,True,Leave Website Immediately,1,https://www.rte.ie/
https://donegalwomenscentre.ie/,Desktop,#4781B6,#EDEDED,text,top right,text,True,True,EXIT SITE NOW,1,https://www.google.ie/
https://www.ldvs.org/,Desktop,#B80B6C,#FFFFFF,average,content,button,False,Yes,Hide this page,1,https://www.register365.com/default/holding/index/domain/visitinishowen.com
https://www.donegaldomesticviolenceservices.ie/,Desktop,#2A2A2A,#FFFFFF,average,right,button,True,Yes,EXIT SITE,1,https://www.google.com/
https://sdvs.ie/,Desktop,#64CAD7,#FFFFFF,average,right,button,True,Yes,EXIT SITE,1,https://www.google.ie/?gws_rd=ssl
https://aoibhneas.ie/,Desktop,#6E7587,#D7D9E0,average,top right,button,True,Yes,Hide/Exit,1,https://www.google.ie/;https://www.rte.ie/
https://kerryrefuge.com/,Desktop,#E00000,#FFFFFF,average,top right,button,False,Yes,SAFE EXIT,1,https://www.google.ie/
http://www.teachtearmainn.ie/,Desktop,#FFFFFF,#263333,small,top,button,False,Yes,Safe Exit,1,https://www.google.ie/
https://domesticviolence.ie/,Desktop,#DD3333,#FFFFFF,average,top right,button,True,No,LEAVE NOW,1,https://www.google.ie/
https://roscommonsafelink.ie/,Desktop,#D03A3A,#FFFFFF,average,bottom right,button,True,Yes,LEAVE SITE NOW,1,https://www.google.com/;https://www.google.com/
https://www.droghedarefuge.org/,Desktop,#333333,#FFFFFF,average,top right,button,False,Yes,GET ME OFF THIS SITE!,1,https://www.google.ie/
https://www.lwl.ie/,Desktop,#CE2525,#FFFFFF,average,top right,button,False,Yes,EXIT THIS WEBSITE,1,https://www.google.ie/
https://womensrefuge.org.nz/,Desktop,#FFDD00,#FFFFFF,average,top right,button,True,Yes,Quick Exit,1,https://www.stuff.co.nz/
https://www.safetotalk.nz/,Desktop,#FFFFFF,#2C3949,average,bottom,button,True,Yes,Quick exit,1,https://www.google.co.nz/search?q=todays+weather
https://www.2shine.org.nz/,Desktop,#FFFFFF,#FF6602,average,top,button,True,Yes,QUICK EXIT,1,https://www.stuff.co.nz/
https://www.areyouok.org.nz/,Desktop,#FFFFFF,#262020,average,bottom right,text,True,Yes,Exit site,1,https://covid19.govt.nz/
https://nnfvs.org.nz/,Desktop,#1D1D1B,#90D1F3,average,top,button,True,Yes,Quick Exit,1,https://www.google.com/
https://www.avivafamilies.org.nz/,Desktop,#FFFFFF,#FFFFFF,average,top,button,False,Yes,Quick Exit,1,https://www.stuff.co.nz/
https://taurangawomensrefuge.co.nz/,Desktop,#FFDD00,#FFFFFF,average,top right,button,True,Yes,QUICK EXIT,1,https://www.stuff.co.nz/
https://www.1800respect.org.au/,Desktop,#D73A0F,#FFFFFF,small,top right,button,False,Yes,EXIT,1,https://www.google.com.au/
https://dvrcv.org.au/,Desktop,#DD3333,#FFFFFF,average,top right,button,True,Yes,Quick Exit,1,https://www.google.com/
https://www.dvconnect.org/,Desktop,#D94040,#FFFFFF,average,right,button,True,Yes,QUICK EXIT,1,https://www.google.com/
https://dvcs.org.au/,Desktop,#B51500,#FFFFFF,average,right,button,True,Yes,QUICK ESCAPE,1,https://www.google.com/
https://techsafety.org.au/,Desktop,#005C93,#FFFFFF,text,content,text,True,No,Exit from this website,1,https://www.google.com.au/
https://www.servicesaustralia.gov.au/family-and-domestic-violence,Desktop,#5F4568,#000000,large,bottom,banner,True,Yes,QUICK EXIT,1,https://www.google.com.au/;https://www.google.com.au/
https://www.safesteps.org.au/,Desktop,#7055C5,#F9F5F0,average,top right,button,True,Yes,Quick exit,1,https://www.google.com/
https://relationships.org.au/,Desktop,#DE6026,#FFFFFF,average,top right,button,True,Yes,Quick Exit,1,https://www.google.com/
https://www.ourwatch.org.au/,Desktop,#EDEDED,#FFFFFF,average,top right,button,True,Yes,Quick exit,1,https://www.google.com.au/
https://www.anrows.org.au/,Desktop,#7D791C,#1F1E1E,average,top right,button,False,Yes,QUICK ESCAPE,1,https://www.news.com.au/
https://ntv.org.au/get-help/,Desktop,#008EA6,#3EA9BB,average,top right,button,True,Yes,QUICK EXIT,1,https://www.google.com.au/
https://www.speakout.dcj.nsw.gov.au/,Desktop,#D000A7,#FFFFFF,average,top right,button,True,Yes,QUICK EXIT,1,http://www.bom.gov.au/
https://safeandequal.org.au/,Desktop,#DD3333,#000000,average,top right,button,True,Yes,Quick Exit,1,https://www.google.com/
https://www.relationshipsnsw.org.au/support-services-category/domestic-violence/,Desktop,#B3533F,#FFFFFF,average,bottom left,button,True,Yes,Quick exit,1,https://www.google.com/;http://www.bom.gov.au/
https://www.whiteribbon.org.au/Find-Help/Help-Lines,Desktop,#000000,#FFFFFF,average,bottom right,button,True,Yes,Quick Exit (esc),1,https://www.google.com/
https://www.anglicarevic.org.au/,Desktop,#333333,#FFFFFF,average,right,button,True,Yes,Quick Exit,1,https://www.google.com/
https://centreagainstviolence.org.au/,Desktop,#D7A2DA,#FFFFFF,average,top right,button,True,Yes,QUICK EXIT,1,https://www.google.com.au/
https://www.cnv.org.au/,Desktop,#B8CCA3,#FFFFFF,wide,top right,banner,True,Yes,QUICK EXIT,1,http://www.bom.gov.au/;https://www.facebook.com/
https://www.techsafety.org/,Desktop,#E98307,#FFFFFF,average,right,button,False,Yes,QUICK EXIT,1,https://www.google.com/
https://esperanzaunited.org/en/,Desktop,#702B63,#FFFFFF,small,right,button,True,Yes,,1,https://www.google.com/
https://www.safehorizon.org/,Desktop,#AD0006,#FFFFFF,long,left,button,True,Yes,Quickly exit site,2,https://www.google.com/
https://theinitiativecolorado.org/,Desktop,#FFB800,#FFFFFF,average,right,button,True,Yes,Exit,1,http://www.weather.com/
https://www.udvc.org/,Desktop,#FFFFFF,#874898,average,top right,button,False,Yes,LEAVE SITE,1,https://weather.com/en-GB/?Goto=Redirected
https://www.thehotline.org/,Desktop,#D94759,#FFFFFF,average,top right,button,True,Yes,exit,1,https://www.google.com/
https://ncadv.org/,Desktop,#D53F15,#FFFFFF,average,bottom right,button,True,Yes,Safety Exit!,1,https://www.google.com/
https://www.cadamn.org/,Desktop,#EE2E26,#FFFFFF,average,top right,button,True,Yes,LEAVE SITE,1,https://weather.com/en-GB/?Goto=Redirected
https://www.vfmn.org/,Desktop,#EF6A5A,#6F3A8F,wide,top right,button,True,Yes,LEAVE SITE NOW,1,https://www.google.com/
https://cornerstonemn.org/,Desktop,#D76D48,#FFFFFF,average,top right,button,True,Yes,LEAVE SITE,1,https://www.google.com/
https://www.nrcdv.org/,Desktop,#501542,#FFFFFF,average,top right,image,True,Yes,Escape,1,https://www.google.com/
http://www.nationalcenterdvtraumamh.org/,Desktop,#041E35,#FFFFFF,average,top right,button,False,Yes,Escape To Google,1,https://www.google.com/
https://www.futureswithoutviolence.org/,Desktop,#F58220,#FFFFFF,average,top right,image,True,Yes,,1,https://www.google.com/
https://nnedv.org/,Desktop,#F69D36,#7E7E7E,average,top right,button,True,Yes,EXIT SITE,1,https://www.google.com/
https://domesticviolenceresourcecenter.org/,Desktop,#FF8639,#FFFFFF,average,right,button,True,Yes,ESCAPE SITE,1,https://domesticviolenceresourcecenter.org/;https://www.vanityfair.com/
https://sosviolenceconjugale.ca/en,Desktop,#262626,#FFFFFF,text,bottom right,text,True,Yes,Emergency exit,1,https://www.ikea.com/ca/en/cat/shelf-units-11465/
https://www.learningtoendabuse.ca/,Desktop,#2196C5,#FFFFFF,average,top right,button,False,Yes,HIDE THIS PAGE,1,https://www.google.ca/
https://endingviolence.org/,Desktop,#BC8909,#7D1706,average,top,button,False,Yes,Exit Now,1,https://www.google.com/
https://femaide.ca/english/,Desktop,#FFFFFF,#DD7826,text,top,text,False,Yes,Sortir imm�diatement de ce site,1,https://www.google.ca/
https://domesticabuseservices.ca/,Desktop,#8ABEC4,#FFFFFF,average,bottom right,button,True,Yes,Quick Exit,1,https://www.ted.com/podcasts;https://www.google.com/
https://endingviolencecanada.org/,Desktop,#CE2F33,#FFFFFF,average,content,button,False,Yes,EXIT NOW,1,https://www.theweathernetwork.com/ca
https://www.lawc.on.ca/,Desktop,#6A5CA0,#FFFFFF,average,right,button,True,Yes,EXIT,1,https://www.google.ca/
https://www.anovafuture.org/,Desktop,#FFFFFF,#1C3461,text,top right,text,True,Yes,Hide Screen,1,https://www.google.com/
https://www.fvps.ca/,Desktop,#865EA0,#FFFFFF,wide,top,banner,False,Yes,Please click here if you need to leave this site quickly,1,https://www.google.ca/
https://ywcaregina.com/,Desktop,#EFEFEF,#EFEFEF,average,top right,button,True,Yes,Click here to exit site quickly!,1,https://www.theweathernetwork.com/ca
https://wrrcsa.org/,Desktop,#DF5837,#FFFFFF,wide,top right,button,True,Yes,QUICK ESCAPE,1,https://www.google.com/;https://weather.com/en-GB/?Goto=Redirected
https://sheltersafe.ca/,Desktop,#993577,#D8ADD0,average,top right,button,True,Yes,HIDE PAGE,1,https://www.theweathernetwork.com/ca
https://www.ontario.ca/page/get-help-if-you-are-experiencing-violence,Desktop,#0066CC,#FFFFFF,average,bottom right,button,True,Yes,Exit this page,1,https://www.theweathernetwork.com/ca
https://www.hope247.ca/,Desktop,#62C1C6,#FFFFFF,wide,top left,button,False,Yes,SAFE EXIT,1,https://www.google.ca/
https://www.sadvtreatmentcentres.ca/,Desktop,#9903DF,#683AB7,average,top right,button,False,Yes,LEAVE PAGE,1,https://www.google.com/
https://www.waypointswb.ca/,Desktop,#DD3333,#FFFFFF,average,bottom left,button,True,Yes,QUICK EXIT,1,https://www.google.ca/
https://pwcprograms.com/,Desktop,#889600,#377EC2,average,top right,button,True,Yes,Escape,1,https://weather.com/en-CA/weather/today/l/0c6d024a638d6cf45da97ec87c4b087af63c7419a3eb1399a8d05038544143f9
https://rapecrisis.org.uk/,Desktop,#FD7E66,#FFFFFF,average,top right,button,True,Yes,Leave this site,1,https://www.google.co.uk/
https://cambridgerapecrisis.org.uk/,Desktop,#6CB788,#FFFFFF,average,top right,button,True,Yes,Quickly leave this site,1,https://www.bbc.co.uk/news
https://cisters.org.uk/,Desktop,#FFB735,#FFFFFF,average,top right,button,True,Yes,HIDE SITE,1,https://www.google.co.uk/
https://www.magdalenegroup.org/,Desktop,#FCBF00,#404040,average,right,button,True,Yes,QUICK EXIT,1,https://www.google.com/;https://weather.com/en-GB/?Goto=Redirected
http://www.rapecrisisscotland.org.uk/,Desktop,#FC8073,#4F3856,wide,top left,button,True,Yes,Click here or press Escape to leave this site now,1,https://www.bbc.co.uk/news
https://www.freeva.org.uk/,Desktop,#DD3333,#FFFFFF,average,bottom right,button,True,Yes,HIDE WEBSITE,1,https://www.google.co.uk/
https://www.glasgowclyderapecrisis.org.uk/,Desktop,#C10F1D,#FFFFFF,wide,top right,button,True,Yes,Click here or press the Escape key to leave this site now,1,https://www.bbc.co.uk/news
https://lifecentre.uk.com/,Desktop,#7BC0C1,#FFFFFF,average,top right,button,True,Yes,Close the site,1,https://www.google.com/
https://www.stopitnow.org.uk/,Desktop,#E10818,#FFFFFF,long,left,button,True,Yes,Click to escape,1,https://www.google.co.uk/
https://dsahelpline.org/,Desktop,#0D9C0D,#FFFFFF,average,bottom right,button,True,Yes,Exit website,1,https://www.bbc.co.uk/news/northern_ireland
https://www.rasasc.org.uk/,Desktop,#71CF0C,#FFFFFF,wide,top,banner,True,Yes,LEAVE THIS SITE,1,https://www.google.com/
https://www.rasasc.org/,Desktop,#E6453B,#FFFFFF,average,bottom right,button,True,Yes,Quickly leave this site,1,https://www.google.com/
https://rsvporg.co.uk/,Desktop,#5B419A,#FFFFFF,average,top right,button,True,Yes,Get me out of here,1,https://www.google.co.uk/
https://safeline.org.uk/,Desktop,#72BC61,#FFFFFF,wide,bottom,banner,True,Yes,Leave Quickly,1,https://www.google.co.uk/;https://www.bbc.co.uk/weather
https://www.sailderbyshire.org.uk/,Desktop,#A707B2,#A707B2,average,top right,button,True,Yes,HIDE PAGE,1,https://www.google.co.uk/
https://www.sarsas.org.uk/,Desktop,#00ADB0,#FFFFFF,average,right,button,True,Yes,Quick Exit,1,https://www.google.com/;https://www.google.com/
https://supportafterrapeleeds.org.uk/,Desktop,#903B95,#FFFFFF,average,right,button,True,Yes,EXIT SITE,1,https://www.google.co.uk/
https://www.survivorsuk.org/,Desktop,#C6035A,#E8EBE4,large,right,text,True,Yes,LEAVE WEBSITE,1,https://www.google.com/
https://www.suzylamplugh.org/,Desktop,#173889,#FFFFFF,average,right,button,True,Yes,Quick exit,1,https://www.bbc.co.uk/
https://www.protectionagainststalking.org/,Desktop,#DD3333,#FFFFFF,average,right,button,True,Yes,HIDE THIS PAGE,1,https://www.google.co.uk/
https://www.thesurvivorstrust.org/,Desktop,#E87415,#FFFFFF,average,bottom right,button,True,Cookie Notice,Quick Exit,1,https://www.google.co.uk/search?q=weather
http://trusthousereading.org/,Desktop,#F94B0F,#FFFFFF,average,right,button,True,Yes,QUICK HIDE SITE,1,https://www.google.co.uk/
https://www.uava.org.uk/,Desktop,,#FFFFFF,average,top,button,False,Yes,QUICK EXIT,1,https://www.bbc.co.uk/news
https://malesurvivor.co.uk/about-us,Desktop,#F15F22,#1B1F3B,average,top right,button,True,Yes,LEAVE SITE,1,https://www.google.co.uk/
https://gov.wales/live-fear-free,Desktop,#AA1111,#FFFFFF,average,bottom right,button,True,Yes,Exit site,1,https://www.bbc.co.uk/;https://www.bbc.co.uk/
https://www.imkaan.org.uk/,Desktop,#FFFFFF,#000000,average,top right,button,True,Yes,EXIT SITE,1,https://www.google.com/
http://www.newpathways.org.uk/,Desktop,#FFFF00,#FFFFFF,long,bottom right,button,True,Yes,Leave Site,1,https://www.google.com/;https://www.bbc.co.uk/
https://hertsrapecrisis.org.uk/,Desktop,#592B62,#CDB7DD,average,bottom right,button,True,Yes,Click to leave this page quickly,1,https://www.bbc.co.uk/;https://www.bbc.co.uk/
https://www.forthvalleyrapecrisis.org.uk/,Desktop,#F79362,#FFFFFF,wide,top right,button,True,Yes,Click here or press the Escape key to leave this site now,1,https://www.bbc.co.uk/news
https://www.lincolnshirerapecrisis.org.uk/,Desktop,#7C7FA5,#FFFFFF,text,top right,text,False,Yes,Hide Page,1,https://www.google.com/
https://www.rapecrisisscotland.org.uk/,Desktop,#FC8073,#4F3856,wide,top left,button,True,Yes,Click here or press Escape to leave this site now,1,https://www.bbc.co.uk/news
https://www.rcne.com/,Desktop,#CC2E2E,#FFFFFF,wide,top right,button,True,Yes,Click here or press the Escape key to leave this site now,1,https://www.bbc.co.uk/news
https://www.sv2.org.uk/,Desktop,#FFFFFF,#7C479C,text,top right,text,False,Yes,Quick exit!,1,https://www.google.com/
https://www.rasamerseyside.org/,Desktop,#8A3E8A,#FFFFFF,average,top right,button,True,Yes,Quick Exit,1,https://www.bbc.co.uk/news
https://blueskycentre.org.uk/,Desktop,#0095AC,#FFFFFF,average,top,button,True,Yes,Exit this site,1,https://www.google.co.uk/
https://www.birchalltrust.org.uk/,Desktop,#FBBC16,#8239EC,average,top right,button,True,Yes,Exit Site,1,https://www.google.co.uk/
https://www.theharbourcentre.co.uk/,Desktop,#252525,#FFFFFF,average,right,button,True,Yes,Hide this site,1,https://www.google.co.uk/
https://www.the-shores.org.uk/,Desktop,#F9B333,#FFFFFF,average,top,button,True,Yes,Exit this site,1,https://www.google.co.uk/
https://www.splitz.org/,Desktop,#FFFFFF,#FF66D9,average,top right,button,False,Yes,Cover your tracks,1,https://www.argos.co.uk/
https://www.savana.org.uk/,Desktop,#F0AD4E,#F1F1F1,average,top,button,True,Yes,Leave this site,1,https://www.google.co.uk/
https://www.starsdorset.org/,Desktop,#70C38C,#FFFFFF,average,right,button,True,Yes,EXIT SITE,1,https://www.bbc.co.uk/news
https://theyoutrust.org.uk/,Desktop,#FFFFFF,#FFFFFF,average,right,button,True,Yes,ESCAPE SITE,1,https://www.google.co.uk/;https://www.bbc.co.uk/weather
https://www.axiscounselling.org.uk/,Desktop,#6C4796,#FFFFFF,average,right,button,True,Yes,HIDE THIS PAGE,1,https://www.google.com/
https://www.saturncentre.org/,Desktop,#484848,#FFFFFF,wide,content,button,False,No,Click here to leave this website,1,https://www.google.co.uk/
https://www.bsarcs.org.uk/,Desktop,#FFFFFF,#FFFFFF,average,bottom right,button,True,Yes,Hide site,1,https://www.google.co.uk/
https://nottssvss.org.uk/,Desktop,#3D225E,#FFFFFF,average,right,button,True,Yes,QUICK EXIT,1,https://www.google.co.uk/
https://steppingstonesnorthwales.co.uk/,Desktop,#FAC855,#F4F3ED,average,right,button,True,Yes,EXIT,1,https://www.bbc.co.uk/
https://www.sunderlandcounselling.org.uk/,Desktop,#F40B0B,#FFFFFF,wide,bottom left,button,True,Yes,Quick Website Safety Exit,1,https://www.google.com/;https://www.google.com/
https://survivorsintransition.co.uk/,Desktop,#8E4583,#FFFFFF,average,top right,button,False,Yes,View This Site Discreetly,1,https://www.google.co.uk/search?q=bbc+news;https://www.bbc.co.uk/news
https://www.survivorsmanchester.org.uk/,Desktop,#000000,#FFFFFF,average,top right,button,True,Yes,Leave Site,1,https://www.google.co.uk/
https://survivorswestyorkshire.org.uk/,Desktop,#293D91,#FFFFFF,average,right,button,True,Yes,LEAVE!,1,https://www.google.co.uk/
https://www.breakthesilence.org.uk/,Desktop,#3C3C6E,#FFFFFF,text,top,text,True,Yes,Leave This Website,1,https://www.google.co.uk/
https://www.firstlight.org.uk/,Desktop,#FECA05,#FFFFFF,average,top right,button,False,Yes,EXIT SITE,1,https://www.bbc.co.uk/news
https://firststepleicester.org.uk/,Desktop,#6C3AD0,#FFFFFF,average,bottom right,button,True,Yes,Safety Exit,1,https://www.google.com/;https://www.google.com/
https://www.thehavens.org.uk/,Desktop,#215191,#EEEEEE,average,top right,button,False,Yes,Leave website,1,https://www.google.com/
https://niaendingviolence.org.uk/,Desktop,#5E2775,#FFFFFF,text,top right,text,False,Cookie Notice,Escape website,1,https://www.google.co.uk/
https://survivorsgateway.london/,Desktop,#286168,#FEFEFE,average,top right,button,False,Yes,LEAVE SITE,1,https://www.google.co.uk/
https://www.safetynetuk.org/,Desktop,#FF914D,#FFFFFF,average,top right,button,True,Yes,Exit site,1,https://www.bbc.co.uk/news
https://www.wgn.org.uk/,Desktop,#FF6251,#F2F2F2,average,right,button,True,Yes,EXIT SITE,1,https://www.google.co.uk/
https://www.drcc.ie/,Desktop,#FBEB71,#C9DDFF,average,top right,button,True,Yes,Exit Site,1,https://www.her.ie/;https://www.google.com/
https://www.sexualviolence.ie/,Desktop,#FFFFFF,#12110F,text,top left,text,False,Yes,hide this site,1,https://www.rte.ie/
https://galwayrcc.ie/,Desktop,#D3DD6E,#244051,text,top right,text,False,Yes,Exit Site,1,https://www.google.ie/
https://www.womensaidni.org/,Desktop,#743D90,#FFFFFF,average,right,button,True,Yes,Exit Site,1,https://www.google.com/
https://trcc.ie/,Desktop,#800080,#3399CC,small,top right,button,True,Yes,HIDE THIS PAGE,1,https://www.google.com/
https://www.donegalrapecrisis.ie/,Desktop,#FA0B6C,#FFFFFF,wide,top right,button,False,Yes,Escape this site now,1,https://www.rte.ie/news/
https://www.krsac.com/,Desktop,#197CC1,#85B45C,wide,top right,banner,False,Yes,HIDE THIS SITE,1,https://www.google.ie/
http://kasa.ie/,Desktop,#FFC145,#45BCB6,average,top right,button,False,Yes,LEAVE WEBSITE,1,https://www.google.ie/
https://rcne.ie/,Desktop,#F17336,#FFFFFF,text,top,text,False,Yes,Exit Site,1,https://www.google.com/
https://www.wellingtonhelp.org.nz/,Desktop,#808080,#FFFFFF,wide,top,banner,True,Yes,LEAVE THIS SITE,1,https://www.stuff.co.nz/
https://www.helpauckland.org.nz/,Desktop,Transparent,#527195,average,top right,button,False,No,CLOSE THIS WEBSITE,1,https://www.nzherald.co.nz/
https://fullstop.org.au/,Desktop,#FA641F,#FFFFFF,average,top right,button,True,Yes,QUICK EXIT,1,https://www.google.com/;https://www.nine.com.au/
https://womenssafetyservices.com.au/,Desktop,#2F0455,#A4C99E,average,top right,button,True,Yes,QUICK EXIT,1,https://www.google.com.au/;http://www.bom.gov.au/sa/?ref=hdr
https://www.safeathome.tas.gov.au/,Desktop,#D50032,#FFFFFF,average,top,button,False,Yes,Quick exit,1,https://www.google.com/
https://www.gcasa.org.au/,Desktop,#F15B40,#FFFFFF,average,top right,image,True,Yes,,1,https://www.google.com/;https://weather.com/en-GB/?Goto=Redirected
https://msau-mdvs.org.au/,Desktop,#DE3A28,#755FA8,average,bottom left,button,True,Yes,Quick Escape,1,https://www.weather.com.au/;https://www.google.com.au/
https://www.projectrespect.org.au/,Desktop,#D41116,#FFFFFF,average,top right,button,True,Yes,Quick Exit,1,https://www.google.com/;http://www.bom.gov.au/
https://www.secasa.org.au/,Desktop,#00A19A,#FFFFFF,average,top right,button,False,Yes,QUICK EXIT,1,https://www.google.com.au/
https://www.safvcentre.org.au/,Desktop,#0094A6,#FFFFFF,average,top right,button,True,Yes,QUICK EXIT,1,https://www.google.com.au/
https://www.nasasv.org.au/,Desktop,#008081,#FFFFFF,average,top right,button,True,Yes,Quick Exit,1,https://www.google.com/
https://qsan.org.au/,Desktop,#DA0101,#FFFFFF,average,bottom right,button,True,Yes,QUICK EXIT,1,https://www.abc.net.au/news/;https://www.google.com/
https://bravehearts.org.au/,Desktop,#27255F,#FFFFFF,average,top right,button,True,Yes,Quick Exit,1,https://en.wikipedia.org/wiki/Main_Page
https://brissc.org.au/,Desktop,#000000,#FFFFFF,average,bottom right,button,True,Yes,Quick Exit,1,https://www.google.com/;https://www.google.com/
https://wwild.org.au/,Desktop,#FFFFFF,#DCC8E6,average,bottom right,button,True,Yes,Safety Exit,1,https://www.google.com/;https://www.google.com/
https://www.d2l.org/,Desktop,#F15839,#FFFFFF,average,top,button,True,Yes,Safety Exit,1,https://www.d2l.org/;https://www.google.com/
